Tweets,Classification,word_count,char_count,avg_word,stopwords,hastags
imagine genuinely hating kim kardashian,False,9,74,7.333333333333333,1,0
saint,False,9,46,4.222222222222222,3,0
jenners bff,False,7,28,3.142857142857143,3,0
uploaded youtube go amp comment pls fortnite red dead redemption fallout far cry god war monster hunter world sea thieves call duty black ops kingdom come deliverance zombs royale world cup pubg kardashian add snap,True,47,278,4.9361702127659575,6,0
girls really nova hit 15 discount,False,17,91,4.411764705882353,7,0
9 pm im im tryna hit audition girl cause cute,False,21,103,3.9523809523809526,6,0
,False,3,23,7.0,0,0
,False,1,18,18.0,0,0
tcoybgxe7weo3,False,1,18,18.0,0,0
wow cant believe im jenners basic velvet lipstick bomb,True,14,81,4.857142857142857,3,0
se imaginan saque su reality tipo jenners new bff jajaja kris,False,19,101,4.368421052631579,1,0
signs food unemployment,False,14,96,5.928571428571429,5,0
nada esto estaría pasando si fuera hija ahre,False,12,63,4.333333333333333,0,0
breaking news justin bieber spotted shopping la confronted tv3 news said friends papparazi state pair spotted outside petstore purchased dog naming winnie,False,45,267,5.068181818181818,19,0
sei la queria ser,False,7,32,3.7142857142857144,1,0
best friend plz thanks wont mess family promise,False,20,100,4.05,9,0
lip fillers,False,5,39,7.0,0,0
family,False,10,49,4.0,6,0
ex khloé kardashian arremete contra ex amiga,False,14,115,6.733333333333333,0,0
well first actively promoted kind claiming shes billionaire shes really good business basically handed everything,False,40,245,5.15,16,0
keep checking jenners twitter waiting change cover photo,False,14,80,4.785714285714286,5,0
breaking news ryan gosling spotted arguing paris confronted e news said playing game papparazi state pair spotted outside petstore purchased lizard naming shrek,False,44,250,4.704545454545454,19,0
bitch,True,5,26,4.4,2,0
year ago one thinking named baby banana,False,19,101,4.611111111111111,6,0
,False,2,12,5.5,0,0
mom says moment lashes lips pics,False,21,99,3.761904761904762,10,0
shawn zac efron,False,6,39,5.666666666666667,0,0
probably worst trust issues feel bad khloe,False,20,93,3.7,11,0
thebarzell fake,False,7,40,4.857142857142857,3,0
drop info jenners new bff swear ill good,False,19,79,3.210526315789474,10,0
damn cousin pulled none family knows insane know due four days fuckin knows damn,True,34,165,3.8823529411764706,10,0
uploaded youtube go amp comment pls fortnite red dead redemption fallout far cry god war monster hunter world sea thieves call duty black ops kingdom come deliverance zombs royale world cup pubg kardashian add snap,True,47,278,4.9361702127659575,6,0
turned blonde baseball movie dying,False,25,121,3.88,13,0
switch running jenners new bff,False,18,92,4.166666666666667,11,0
since amp longer bffs guess next best friends im stoked announce weve w new makeup line released fall,True,44,271,5.181818181818182,14,0
thought oops,False,9,58,5.555555555555555,3,0
jenners trying convince let stay,False,15,96,5.466666666666667,5,0
definitely could pull tell anyone pregnant instead waiting till kid born ill wait till 12,False,29,145,4.0344827586206895,10,0
mah lips happened bruh mah lips,False,18,152,7.5,3,0
moves jenners house,False,9,64,6.222222222222222,2,0
feel im person doesnt know care happening jenners life get bitch timeline,True,27,135,4.037037037037037,13,0
huffpost pretty face needs stop fillers crap,True,19,100,4.315789473684211,9,0
khloé kardashian tristan thompson stormi webster,False,7,93,7.545454545454546,0,0
reaction chooses new bff audition kyliejenner jordynwoodsisoverparty tristanthompson kyliejenner,False,21,159,6.95,8,0
feel bad feel pain friends aint shit,True,15,74,4.0,6,0
quiero ser tu mejor amiga,False,8,39,4.571428571428571,0,0
así descubrió la infidelidad tristan con su mejor amiga,False,13,90,6.0,0,0
e dia q minha e eu parecendo,False,15,86,4.8,2,0
even better,False,8,48,5.125,2,0
ya hasta la es tú,False,14,77,4.571428571428571,2,0
said 2018 year realizing things think 2019,False,16,93,4.875,5,0
faz 40 em e eu você se foda e aqui sem,False,20,88,3.6315789473684212,1,0
getting lips done,False,8,59,6.5,2,0
eu igual n mais nada das minhas,False,14,68,3.9285714285714284,2,0
skinny wears skinny jeans,False,8,51,5.5,0,0
tem inveja da sua boca,False,7,35,4.142857142857143,0,0
uploaded youtube go amp comment pls fortnite red dead redemption fallout far cry god war monster hunter world sea thieves call duty black ops kingdom come deliverance zombs royale world cup pubg kardashian add snap,True,47,278,4.9361702127659575,6,0
telling get house,False,11,70,5.454545454545454,4,0
en esta película se parece xd,False,11,67,5.181818181818182,1,0
whos based last digit liked 01 james charles 23 selena gomez 45 67 grayson dolan 89,False,19,126,4.08,6,0
vcs foi da kardashians tem em mim bem estou pensando em fazer uma na igual da,False,33,174,4.303030303030303,4,0
british public terrorists feel stepped father jordynwoods kyliejenner,False,24,170,6.125,7,0
e se todo esse das kardashians é só para kris anunciar um novo reality onde vai encontrar uma nova bff,False,25,126,4.08,2,0
honestly people give shit jenners mate average person going shit well fucking done fucking idiots,True,25,144,4.8,9,0
sis tea forgives exclusive tea via youtube,False,17,104,5.866666666666666,2,0
makes feel dumb bought lip kits make feel better worked,True,22,104,3.9523809523809526,7,0
ko lang ha pero di ako sa mga kardashian tapos sa mga teh di ko ang ganda ganda ko whatever pero parang kasi yung beauty tapos mo si 20 na,False,46,254,4.543478260869565,1,0
breaking news scott disick spotted shopping beverly hills confronted perez hilton said secretly married papparazi state pair spotted outside petstore purchased mouse naming rufus,False,44,266,5.068181818181818,18,0
cuts cosmetics line cheating scandal,False,13,94,6.3076923076923075,3,0
cuál es el misterio los perros gtgt,False,15,99,6.071428571428571,0,0
honestly respect sister family everything bitch unfollow jordy news real thats blood sister fuck,True,28,164,4.892857142857143,9,0
need talk jenners lies surgeries kims stolen fashion ideas,True,16,126,6.470588235294118,5,0
wouldnt say im behind popular culture son asked knew kim kardashian quite said used called sex change still,True,45,215,3.7555555555555555,23,0
last season gotta one tells khloe man cant tell cause might get bestie,False,34,188,4.5588235294117645,12,0
dominantgrayson okay girl right ethan look young,False,17,93,4.529411764705882,7,0
lowkey lips let u char beauty long hair para char,False,27,167,4.821428571428571,1,0
black fish net look right bum cheek jean high waisted cut jeans via etsy,True,22,149,5.818181818181818,1,0
get look belt bag cream fanny belt bags style looks via etsy,False,21,122,5.1,0,0
know jordan jenners bestfriend,False,6,55,5.875,1,0
pre lip fillers definitely look full cute bitch face lmao,True,21,119,4.714285714285714,6,0
icymi say khloekardashian stopped speaking cheater realtristan13 thompson kuwtk cavs jordynwoods,False,16,128,7.533333333333333,2,0
jenners hurt tristan drama khloé kardashian,False,15,99,5.666666666666667,7,0
crudkilla im stuck,False,7,43,5.285714285714286,2,0
é perfeita 0,False,7,53,6.714285714285714,0,0
abandona la casa esto es el fin su amistad,False,18,117,5.555555555555555,0,0
todos por el labial es,False,11,64,4.909090909090909,1,0
exclusive cuts makeup business shes letting go good prices x products amid betrayal,False,24,179,5.555555555555555,6,0
yall accidentally made 4 lmaooo,False,11,73,5.7272727272727275,2,0
necesito en mi vida,False,7,34,4.0,1,0
mais travis scott et dirait pas quils sont en couple mais quils sont plus,False,20,106,4.35,1,0
quem é,False,5,21,3.4,1,0
si le esa nos espera nosotros los amigos,False,19,106,4.631578947368421,2,0
joey give gift card ulta lip kit said gift card joey used hard earned money buy fucking,True,28,145,3.8666666666666667,8,0
eu só queria ser linda igual será eu muito,False,15,72,3.8666666666666667,2,0
nobody white girls comes new lip palette,False,13,89,5.357142857142857,4,0
taylor seriously came said know travis scott dating kaylie hahaha wait till finds baby together kaylie,False,33,170,4.181818181818182,15,0
grande,False,8,54,5.875,1,0
jenners says stormis father kyliejenner,False,12,93,6.833333333333333,3,0
best friend getting tough,False,10,78,6.9,2,0
breaking news chris brown spotted kissing wakanda confronted perez hilton said friends papparazi state pair spotted outside petstore purchased lizard naming winnie,False,43,256,4.976744186046512,19,0
sexy,True,5,23,3.8,2,0
rompe el se sobre su,False,16,122,7.133333333333334,1,0
sua com e vou te cobrar até ter nas minhas,False,20,113,4.7,2,0
lol everyone tweeting audition videos jenners new bff send rocking im hate kardashians jenners whole go fuck,True,43,213,3.9767441860465116,23,0
isnt funny said good ass friends bc helped hide pregnancy bff goes amp,True,28,142,4.107142857142857,12,0
quiero ser la nueva mejor amiga la yo la amo verdad,False,16,71,3.7333333333333334,0,0
think jordynwoods kyliejenner ever go back bestfriends kyliexjordyn,False,16,120,6.5625,6,0
lafotodeldía cubrió la portada paper magazine tcopbslecywcn,False,12,86,6.25,0,0
im selfmade,False,7,42,5.142857142857143,1,0
looks sooo people acting brand new wasnt constantly half naked younger age years ago,True,31,179,4.806451612903226,12,0
youre weird stuff,False,9,58,5.555555555555555,2,0
shaking,False,6,38,5.5,1,0
needs jordan thompson anyway u,False,13,85,5.615384615384615,5,0
still following khloe blocked,False,11,64,4.909090909090909,4,0
es se ese hombre debe tener en el un tomo como las mas 8 horas noticias te el el va salir el,False,40,182,3.575,4,0
dont fool around friends significant kardashians,False,17,109,4.944444444444445,3,0
least lead believe half society makes debt free today unless billion dollar man,False,42,236,4.642857142857143,22,0
,False,3,31,9.666666666666666,0,0
ive thinking whole single thing get bc probably needed recipe b cant leave door step without attacking thank,False,40,227,4.27906976744186,19,0
uploaded youtube go amp comment pls fortnite red dead redemption fallout far cry god war monster hunter world sea thieves call duty black ops kingdom come deliverance zombs royale world cup pubg kardashian add snap,True,47,278,4.9361702127659575,6,0
gave jenners sugar baby trash ass baby daddy shes mentally ill dont believe either,True,26,147,4.6923076923076925,8,0
get look cheek mid rise waisted jean street style via etsy,False,17,115,5.823529411764706,1,0
everyone lip challenge acting didnt kids anyway,False,18,98,4.5,8,0
parece,False,5,40,7.2,1,0
breaking news chris hemsworth spotted shopping beverly hills confronted perez hilton said secretly married papparazi state pair spotted outside petstore purchased cow naming fred,False,44,266,5.068181818181818,18,0
meu deus eu sou na,False,9,63,5.4,0,0
think short whole time shes 56,False,14,65,4.0,5,0
ok alexa pizza personality trait long take lip kit bath bomb,True,25,127,4.12,9,0
replace amp become jenners best friend hollywoodlife,False,14,118,7.428571428571429,2,0
pessoas mais mundo rihanna jennifer e quem eh,False,21,130,5.238095238095238,1,0
la hija se llama stormi,False,10,66,5.7,0,0
sorry think ur wrong u seen try,False,20,103,4.2,6,0
dont ruin friendship,False,8,56,6.125,2,0
stunningdol honestly favorite person world love much,False,16,88,4.5625,7,0
melhor amiga da,False,9,66,6.444444444444445,0,0
understand completely flat woman getting work done someone nose celebrities dont understand fake really times mean looks,False,39,253,5.512820512820513,11,0
não dizem corpo da é corpo para elas é só,False,24,121,4.083333333333333,2,0
think took,False,12,79,5.666666666666667,3,0
ta novo,False,7,33,3.857142857142857,1,0
toda gente tentar ser bff da e eu aqui applications para ser próxima filha da kim k,False,25,115,3.64,5,0
da marca,False,6,35,5.0,1,0
move kardashian days influencers numbered,False,12,95,7.0,3,0
stunningdol wanna see probably never work,False,14,80,4.785714285714286,6,0
mtv doesnt jump opportunity reboot new bff well thats huge missed,False,22,119,4.454545454545454,8,0
listen yall say want kardashiansjenners loyalty strong kicked lip kit collab 12 website need type loyalty life,False,39,204,4.256410256410256,20,0
perfeita,False,5,34,6.0,0,0
oloni lilnig666 parents theyve talked plenty times dad left job manager child definitely grow,False,35,199,4.714285714285714,15,0
mean jenners friend id never fuck,True,15,67,3.533333333333333,6,0
queria e reencarnar como filha,False,9,53,5.0,0,0
lo con esta peor cuando se fue con cuando estaba punto con su mejor amiga,False,27,137,4.111111111111111,1,0
busy philipps lays allegations cheating tristan thompson easy get khloekardashian relationship worst thing,False,29,189,5.75,12,0
every time friendship,False,12,89,6.5,3,0
theperezhilton im kardashianjenner really feel also feel least choice give tristan another chance knew must totally awful seemed close,False,46,279,5.086956521739131,20,0
remember hide pregnancy,False,9,56,5.333333333333333,3,0
uploaded youtube go amp comment pls fortnite red dead redemption fallout far cry god war monster hunter world sea thieves call duty black ops kingdom come deliverance zombs royale world cup pubg kardashian add snap,True,47,278,4.9361702127659575,6,0
reportedly moved jenners house spotted hooking khloe kardashians boyfriend,False,19,136,6.2105263157894735,7,0
vezes eu queria ter nascido filha da,False,11,56,4.181818181818182,1,0
pelo efeito vc eh top,False,11,72,5.636363636363637,0,0
yes black chyna,True,9,69,6.777777777777778,1,0
u think caitlin uses kylies makeup line,False,9,49,4.555555555555555,1,0
vcs não nem mas nem ela nem ela,False,18,91,4.111111111111111,1,0
sis finna come makeup gonna buy happy black history month,True,22,122,4.590909090909091,10,0
okay youre,False,10,74,6.5,3,0
gostaria agradecer todos os dias grande por ter um efeito instagram,False,17,95,4.647058823529412,2,0
waiting post something,False,8,52,5.625,2,0
addresses cheating scandal khloe kardashians bf tristan thompson kicks econotimes via,False,22,149,6.4,4,0
,False,1,18,18.0,0,0
kids didnt know baby song watched jenners snaps stormis birthday party randomly get stuck head hours,False,34,174,4.147058823529412,16,0
si habla shit viene una familia millonaria igual jordy se ha hecho operaciones tampoco le daba una e su mama la gente habla sin saber,False,37,212,4.605263157894737,2,0
posts picture asshole cosmopolitan signs shes pregnant twins,True,17,111,5.470588235294118,6,0
got ima die least face beat,True,16,69,3.375,6,0
anyone else waiting remove jordan header,False,19,92,3.8947368421052633,11,0
le te pas pour par ce tu dis 4 en imbecile,False,22,115,4.2727272727272725,0,0
guys plastic surgery gross also guys okay,False,11,65,4.416666666666667,2,0
photoshopped pictures yet,False,16,97,5.125,9,0
tristan thompson looks though hes finally running real estate kardashian empire,False,16,116,5.823529411764706,5,0
lol jenners header still everyone waiting change,False,18,94,4.277777777777778,9,0
kim khloé los sus hijos para comerciales la raza,False,19,138,6.2631578947368425,1,0
necesito una en mi vida,False,8,41,4.25,0,0
auditioning jenners bff,False,8,58,6.375,3,0
uploaded youtube go amp comment pls fortnite red dead redemption fallout far cry god war monster hunter world sea thieves call duty black ops kingdom come deliverance zombs royale world cup pubg kardashian add snap,True,47,278,4.9361702127659575,6,0
omg theres funny relatable lol wtf egg egg big asmr,True,27,172,5.407407407407407,2,0
ko ako na daw bagong bff ni,False,11,69,5.363636363636363,0,0
tristan thompson looks though hes finally running real estate kardashian empire,False,16,116,5.823529411764706,5,0
kim kardashian,False,9,71,7.0,0,0
went ulta buy left foundation bath bomb lip kit new eyeshadow pallet,True,25,118,3.76,9,0
think,False,23,237,9.347826086956522,1,0
por qué ser amiga,False,16,114,6.1875,0,0
wait still living together,False,11,79,6.2727272727272725,2,0
cómo te gt,False,14,77,4.571428571428571,1,0
brother seen lock screen said wonder people call hoe gtg,False,21,100,3.8095238095238093,9,0
read paying jordan 10 million wouldnt pay shit let makeup sell reduce done kim would say gave career kimkardashian,True,47,269,4.723404255319149,19,0
critican por el recibió su hija stormi la raza,False,18,127,6.055555555555555,1,0
é linda é perfeita,False,8,42,4.375,1,0
queria ter pra poder reencarnar na filha da,False,11,64,4.909090909090909,0,0
meu qual boca dele ta estilo,False,16,104,5.5625,3,0
travis scott actually get married year,False,13,86,5.6923076923076925,3,0
después tristan thompson khloé kardashian con mejor amiga la empresaria hizo justicia esta,False,26,179,5.923076923076923,1,0
look lips,False,8,40,4.125,3,0
quando nem filtro da é realmente,False,14,92,5.642857142857143,1,0
bunch make shit insta tryna drunk video lmfaoo,True,22,112,4.136363636363637,8,0
looking new best friend guys call,False,13,62,3.8461538461538463,4,0
,False,3,24,7.333333333333333,0,0
needs new bff im available already got man far ugly anyone families partners,False,27,135,4.037037037037037,11,0
im thinking always put something someone hv name world dolan twins tristan cheated khloe kardasian,False,38,200,4.405405405405405,16,0
,False,6,48,7.166666666666667,1,0
,False,4,35,8.0,0,0
haynesworthiii hollywood photo headphones would take mark billionaire sure mad,True,38,263,5.947368421052632,16,0
katy perry kendall,False,6,69,7.5,0,0
kim kardashian recently denied plastic surgery,False,13,102,6.923076923076923,3,0
talking,False,7,46,5.714285714285714,3,0
whole scandal least sad still millionaire rather sad millionaire broke sad lmao,False,30,153,4.133333333333334,12,0
,False,5,39,7.0,2,0
tana mongeau talks sexuality threesomes via youtube,False,15,100,6.142857142857143,4,0
damn really got friends listening music better blow,True,28,143,4.142857142857143,11,0
even better guns,False,7,37,4.428571428571429,2,0
jenners falling instagram era version paris falling,False,18,106,4.944444444444445,7,0
hey one realtristan13 cheating stormi loses loses friend khloe true lose everything tristan thompson,True,28,185,5.642857142857143,9,0
yo súper hablando del tema,False,13,74,4.769230769230769,2,0
unfollows tristan thompson amid cheating scandal,False,8,82,8.222222222222221,0,0
01,False,4,34,7.75,0,0
para los saben la historia aca se las voy contar yo el papá la bebe khloé se con la mejor amiga la hermana menor khloe la mas en todo esto fue la tristan thompson le llega los khloé,False,59,295,3.983050847457627,5,0
made recipe hate think easy fucking,True,19,102,4.15,10,0
yall ever business voice head,False,22,132,5.190476190476191,9,0
breaking news chris brown spotted shopping samoa confronted tv3 news said playing game papparazi state pair spotted outside petstore purchased cow naming winnie,False,44,250,4.704545454545454,19,0
,False,1,18,18.0,0,0
el triste final la amistad tcorz2l8tscyl,False,14,98,6.071428571428571,1,0
im sure youve heard latest scandal come upon great nation khloe kardashian got cheated cheap prostitute tristan thompson found trash behind favorite strip club jenners best friend,True,48,273,4.708333333333333,18,0
blac chyna tells tyga demand takes,False,14,91,5.571428571428571,3,0
ser tu nueva mejor amiga,False,11,53,3.909090909090909,2,0
whole khloe kardashian tristan thompson drama got messed,False,19,110,4.842105263157895,6,0
,False,6,42,6.166666666666667,1,0
breaking news ryan gosling spotted shopping hamilton confronted tmz said expressing hatred papparazi state pair spotted outside petstore purchased pig naming winnie,False,43,258,5.023255813953488,19,0
je elle une,False,10,52,4.3,0,0
got matching friendship tats ahead scandal reminder wont forgetting best friend despite cheating scandal khloé kardashians e culture society entertainment,False,39,285,6.333333333333333,8,0
prolly look,False,8,44,4.625,1,0
breaks heart happened w amp,False,12,62,4.636363636363637,2,0
uploaded youtube go amp comment pls fortnite red dead redemption fallout far cry god war monster hunter world sea thieves call duty black ops kingdom come deliverance zombs royale world cup pubg kardashian add snap,True,47,278,4.9361702127659575,6,0
14 kris works harder knew lucrative whole mess created similar scenario w perfect khloe ultimately signing bachelorette contract last one,True,37,242,5.722222222222222,11,0
tco3iifvbe05o tco3iifvbe05o feels seeing tristan thompson party drama tcoofy3vvbu1o tcoofy3vvbu1o,False,19,194,9.263157894736842,5,0
cô chị của con với,False,27,142,4.107142857142857,0,0
whattheffacts course dont wanna meet girl club looks wake next day amp shes looking caitlyn without makeup makeup deceitful false,False,42,225,4.380952380952381,14,0
breaking news scott disick spotted punching wakanda confronted e news said secretly married papparazi state pair spotted outside petstore purchased dog naming rufus,False,47,283,5.1521739130434785,20,0
sering dirumorkan operasi plastik ini penjelasan tcojq4yvm2bm9,False,9,80,8.0,0,0
hi audition jenners new best friend,False,13,78,5.076923076923077,5,0
thought na sana ng ko maging successful para maging lang ako na betrayal lol,False,30,157,4.266666666666667,6,0
será sabe fazer um bem na pq eu sei,False,19,82,4.0,1,0
10 stars betrayed bff paris hilton amp,False,15,96,5.466666666666667,4,0
kris getting khloe bachelorette bachelorette krisjenner,False,14,127,8.142857142857142,2,0
good morning daw ako na si sa para ng,False,19,98,4.2105263157894735,0,0
afirma en la paper ella tiene cirugías es sólo el su maquillaje,False,19,120,5.05,1,0
ser kris la noticia del khloe por el con la mejor amiga se karl lagerfeld ese día por fin vemos algo le sale mal esa mujer,False,40,208,4.225,2,0
travis scott feels terrible amid drama,False,12,87,6.333333333333333,1,0
remember genuinely trying tell us using cream boobs amp bum making grow lmao iconic really,True,30,153,4.133333333333334,13,0
porsiteloperdiste así es como kyliejenner se jordynwoods gt,False,13,111,7.615384615384615,0,0
found dead,True,4,23,5.0,0,0
pasca skandal perselingkuhan sahabat terkuak lip kit jordy milik langung sold tcoyfprznx39e,False,15,113,6.6,1,0
si se genial en calle le acaba el puesto porque ella se,False,23,129,4.6521739130434785,1,0
vai fica com um lado só da boca nem pra ser direito serve,False,19,88,3.6842105263157894,1,0
im bitch,True,9,64,6.222222222222222,2,0
sonhei com falando pra eu ficar eu faço agora,False,16,77,3.875,2,0
jenners new best friend,False,8,39,4.0,3,0
last night girl really said gonna kylies next best friend since needs new one need new girlfriend,False,33,169,3.9705882352941178,11,0
honestly think funny fuck sale website thats kinda petty live,True,26,136,4.269230769230769,11,0
gives mom kris birthday krisjenner kyliejenner,False,16,129,7.125,3,0
batom da da e ele não por nada batom pra usar nas da vida,False,23,114,3.75,1,0
breaking news chris brown spotted punching beverly hills confronted e news said acting papparazi state pair spotted outside petstore purchased lizard naming winnie,False,45,262,4.844444444444444,20,0
,False,1,18,18.0,0,0
apply become jenners new best friend,False,11,57,4.2727272727272725,4,0
,False,1,18,18.0,0,0
youre looking new bestie,False,11,51,4.1,4,0
yall remember everyone thought lead jr,True,16,96,5.4,4,0
uploaded youtube go amp comment pls fortnite red dead redemption fallout far cry god war monster hunter world sea thieves call duty black ops kingdom come deliverance zombs royale world cup pubg kardashian add snap,True,47,278,4.9361702127659575,6,0
pasca skandal perselingkuhan sahabat terkuak lip kit jordy milik langung sold tcoo1yvnvgrk9,False,15,113,6.6,1,0
bu da,False,17,127,6.529411764705882,0,0
breaking news chris brown spotted punching wakanda confronted nz herald said friends papparazi state pair spotted outside petstore purchased lizard naming rufus,False,46,268,4.8478260869565215,22,0
9 tristan thompson cheats khloe jenners bff 10 gets charged double murder 11 jussie lied whole attack amp got arrested 12 r kelly finally got arrested yall february wearing,False,43,272,4.891304347826087,10,0
eu com esse da barbosa e não sei com alguém explica treta e porque das pessoas se com isso,False,31,160,4.193548387096774,5,0
momento ser bffs,False,10,68,5.9,0,0
elle doit être soeur vitaa,False,11,63,4.818181818181818,1,0
,False,1,18,18.0,0,0
jenners next kid gonna named rainbow rainbow comes stormi,False,16,94,4.9375,6,0
net worth threw away friendship net worth tristan thompson known cheater dude net worth relationship khloe kardashian net,False,38,225,4.947368421052632,10,0
tcojohyqaucdv,False,1,18,18.0,0,0
ganas ser la nueva mejor amiga,False,11,53,3.909090909090909,0,0
somebody else ass yall im back,True,16,86,4.4375,4,0
well kyliejenner might well make gonna pull together,False,20,110,4.7894736842105265,9,0
nobody,False,3,39,8.75,0,0
kris must freaking tristan thing imagine kicks happens think many people ass asking book deals etc reveal knows family,True,52,279,4.384615384615385,26,0
get fillers glo dont act knew dont try know okay thanks,False,28,137,3.9285714285714284,13,0
jenners best friend cheating issues,False,9,65,7.125,1,0
aoc biggest double standard people work qualified position intelligence thought process elected almost billionaire sister took b list rapper dick,True,53,312,4.90566037735849,26,0
esta por la mansión kyliejenner con tus la casa tiene,False,22,140,5.130434782608695,1,0
les gens sont trop wood elle lui tout elle vie elle tout elle le un peu à la kardashianjenner et le truc trouve à faire cest ce le beau à bon,False,46,237,4.173913043478261,1,0
cold snake,False,8,48,5.125,5,0
travis scotts reaction jenners friendship drama hollywoodlife,False,13,102,7.5,2,0
kourtney kardashian takes aim snake titillating topless display,False,13,124,7.928571428571429,2,0
uploaded youtube go amp comment pls fortnite red dead redemption fallout far cry god war monster hunter world sea thieves call duty black ops kingdom come deliverance zombs royale world cup pubg kardashian add snap,True,47,278,4.9361702127659575,6,0
literally,False,7,41,5.0,3,0
eu sou burra mas bff da pegou marido da khloé e perdeu vida boa na casa da família é da,False,28,127,3.413793103448276,4,0
beautiful saturday friends think,False,13,93,5.642857142857143,7,0
ok,False,5,38,6.8,1,0
feels seeing tristan thompson party via tcozstjzk6ka4,False,15,117,6.866666666666666,5,0
será se só pra tirar foto,False,13,71,4.916666666666667,1,0
ok pero si pelo del culo,False,12,67,4.666666666666667,1,0
dye hair blonde start wearing make everyday start going gym get new get sugar daddy get plastic surgery get new life get car get house get best friend get monkey bitches,True,53,250,3.7358490566037736,18,0
dominantgrayson wait wtf one look young,True,12,70,4.916666666666667,3,0
agora q tá sem melhor amiga vou entregar meu currículo pq essas amigas q eu tenho não ficar nem tão,False,25,133,4.36,0,0
vamos sim e ser amigo da já amiga dela traiu ela,False,19,104,4.526315789473684,2,0
necesito ser amiga,False,7,53,6.714285714285714,0,0
,False,4,21,4.5,0,0
know never need know shell still get ps,False,22,110,4.045454545454546,10,0
almost billionaire keeping kardashians net worths entertainment people,False,16,119,6.5,5,0
since yall keep yall better give free headphones introduce,True,32,250,7.064516129032258,7,0
corrió su mansión gt,False,13,95,6.384615384615385,1,0
zac efron shawn mendes,False,7,49,6.142857142857143,0,0
breaking news justin bieber spotted fighting paris confronted tv3 news said expressing hatred papparazi state pair spotted outside petstore purchased dog naming rufus,False,46,280,5.222222222222222,19,0
imagine best friends someone years amp bringing top u amp throw sisters man kid kylies fault youd feel responsible bc u ur family circle,False,55,277,4.054545454545455,26,0
qué está viviendo,False,7,56,7.142857142857143,0,0
corrió su mansión gt,False,13,95,6.384615384615385,1,0
en el papel la se en la premios aquí la vemos muy junto al influencer cc,False,31,209,5.53125,2,0
en dónde postulo para ser la nueva bff se kyliejenner soy onda soy cheater solo quiero una hasta te la si quieres,False,34,177,4.176470588235294,5,0
atm planatm playing tcowtus7fcjg5,False,12,62,6.375,2,0
way kris jenners house audition kylies new best friend,False,16,93,4.875,6,0
watched video clip shrimp tacos ngl really want shrimp taco,False,19,106,4.631578947368421,6,0
shocking breaks silence jordynwoods,False,9,74,7.333333333333333,2,0
cuts price lip kit half plus karjenner deals stake,False,20,116,4.85,6,0
dost hayat bize,False,10,58,4.9,1,0
dado cuenta muchos tenemos seguidores por qué nos todos entre nosotros le den,False,25,128,4.333333333333333,4,0
tu novia la se sabe todo el chisme la amiga pero sabe los criterios,False,22,103,3.727272727272727,1,0
reportedly moves jenners home amid cheating scandal,False,14,98,6.538461538461538,2,0
estudar pra ficar rica e comprar como fez,False,13,82,5.384615384615385,1,0
wears kims old dress kimkardashian kyliejenner,False,10,84,7.5,0,0
relajada cambia mejor amiga tras polémica,False,12,98,7.25,0,0
made tacos omg bomb,True,10,47,3.8,3,0
chance travel anywhere world would destination lol,False,22,123,4.636363636363637,11,0
dating tyga blac chyna kloe dating tristan baby mama getting hate goes around comes back around kardashianjenner might rich never run karma,True,51,260,4.26530612244898,24,0
está destrozada por la traición pero se queda con su hermana khloé kardashian,False,20,144,6.25,0,0
é kim kardashian e another é kendall tem um total 0,False,25,121,3.88,3,0
private many high including kendall family dr tiffany rooted value,False,33,211,5.424242424242424,10,0
im sitting teen girls talking amp older woman singing along john lmao,False,21,122,4.857142857142857,5,0
get caucasian house 2019,False,9,69,6.0,3,0
le dios x los fillers,False,11,50,3.6363636363636362,3,0
breaking news scott disick spotted shopping beverly hills confronted e news said expressing hatred papparazi state pair spotted outside petstore purchased hippo naming fred,False,45,266,4.933333333333334,19,0
esto es lo hizo kyliejenner con la maquillaje tenía con,False,19,115,5.388888888888889,0,0
travis scott blows away valentines day,False,11,74,6.4,1,0
finally admits shes lips done,False,13,84,5.538461538461538,5,0
reportedly moving jenners mansion scandal,False,13,102,6.923076923076923,3,0
mean living always things theres way couldnt known something j wouldnt dumb something shes around drama years seen pls man kris tell us truth,True,54,292,4.425925925925926,24,0
many humanitarian crisis happening around world yall worried,False,14,91,5.571428571428571,4,0
hace un momento amiga da por co vía youtube,False,15,102,5.866666666666666,0,0
shes jenners bff,False,7,45,6.5,1,0
woodsu evden kovdu,False,7,58,7.428571428571429,0,0
ends rumors norman,False,8,57,7.142857142857143,1,0
anyways needs new bestie ill drop right,False,13,66,4.153846153846154,4,0
lord make jenners bestfriend everything right,False,11,65,5.0,4,0
khloe kardashian fucked tristan relationship yes fucked tyga blac chyna yes fucked travis scott justine skye yes get way lose mad,True,53,289,4.471698113207547,26,0
momento eu só queria ser nova melhor amiga da,False,13,63,3.923076923076923,2,0
made first comment drama discounted lip kit,False,18,116,5.5,6,0
fans claim threatened legal action insta account reposted deleted tweet shading tcovwts9hqn8c,False,19,153,7.105263157894737,2,0
im sure,False,6,38,5.5,1,0
topless videos naughty,True,9,68,7.5,1,0
daniel baby looks jenners baby cardi bs baby lmaooo cuter,False,18,102,4.722222222222222,3,0
huffpost wait thought,False,9,64,6.222222222222222,3,0
moon shes never gonna trust friends,False,14,78,4.642857142857143,4,0
